target,prior,posterior_target,entropy,marginal_likelihood
一,0.0050936716773525,0.8388129336177265,1.1790558636624346,133.75519197980282
七,0.0001769092421274,0.14717473026197775,4.0346193848489325,26.476592575152527
三,0.0026152991676729,0.6899168131440888,2.0188285011046414,83.49672969616798
上,0.0097217927175277,0.9138749490104042,0.6994503874120318,234.317326444613
下,0.0034505517814323,0.7812536225044234,1.5648988798732364,97.28397872036442
不,0.0157465656692351,0.9488880738720208,0.44379997940383004,365.52381640098906
与,0.0119673899086186,0.927366974196826,0.5953500787637194,284.2448694095461
专,0.0001281633518817,0.1211819507367563,4.467726560551344,23.295430294750886
且,0.0004436423718984,0.35498448309413644,3.7489772668974526,27.527607529694972
世,0.0001141968327664,0.10555252752284033,4.596347884665212,23.830340114404933
丘,1.6129960311616486e-05,0.015044102727910777,4.724529345632423,23.61629839287532
业,0.0001651335495399,0.14189455027382222,4.365645604036148,25.63388427178141
东,0.0004053029076603,0.2978202047327812,3.8530580948726785,29.97577226207804
两,0.0012816335188177,0.5305158594646227,2.6212448935530306,53.212088498550045
严,5.477066319733951e-05,0.05352891704770434,4.686287974442472,22.537428478142846
个,0.006134314278102,0.8585058477358568,1.0575581335500013,157.3865384581291
中,0.0122412432246053,0.9218647290540057,0.6393335156699149,292.48469615424705
串,3.0123864758536727e-05,0.025596488134181937,4.537813616730209,25.922395026730836
临,7.202342210450144e-05,0.06554538594143708,4.243054627585068,24.203403803696403
丹,4.874589024563216e-05,0.04686272138153706,4.556668769238184,22.911594813096677
为,0.0134188124833481,0.9297609869903755,0.5773148266891621,317.8978450452578
主,0.0003861331755412,0.2505784452196508,4.050542530402257,33.94206223860532
久,0.0002615299167672,0.2181700213053154,4.197662997729386,26.404084903717386
么,0.0011967389908618,0.5838559287014553,2.636580941209652,45.14800510145654
义,0.0001810170418672,0.16433457912550278,4.295660187843931,24.26248755546431
之,0.0034505517814323,0.783133698250523,1.5261024638708354,97.05042824324306
乎,2.4400330454414748e-05,0.023234325806406355,4.604444517598075,23.131854507607716
乏,6.271240936095374e-06,0.006021654179590876,4.527053155713238,22.939423263140874
乐,0.0001651335495399,0.15569431884640753,4.390378402956982,23.361857436197358
九,0.0001612996031161,0.14437965246645215,4.38086622619409,24.60776245169459
也,0.0137200511309335,0.935401010820752,0.5470581786746267,323.0745246611845
习,5.586607646128629e-05,0.06152051523400015,4.55169650066421,20.001981738678754
书,0.000657247958368,0.3634061310426201,3.311027979545168,39.836558706824526
乳,1.98269800774369e-05,0.021943074432963238,4.594083521259741,19.9023295402003
了,0.0377917576061642,0.9778843717171565,0.2126943456271395,851.2446668680082
争,0.0001040642600749,0.09880763190303687,4.556701833538422,23.198287630767567
事,0.0016896749596379,0.6693277198323542,2.1815608358196155,55.60440214866264
二,0.0006709406241674,0.3885236665315802,3.4428822232136103,38.037453008974616
于,0.0055866076461286,0.8576650106190467,1.0682906167407276,143.47469082088327
五,0.000369701976582,0.3096389107705349,3.8785018625371834,26.299110538761017
亚,0.0002793303823064,0.21893642252639822,4.092817057734761,28.102501357810155
些,0.0004874589024563,0.31826120134954716,3.7811932717488315,33.736430315095944
亡,2.1743953289343784e-05,0.021529005648270143,4.695306204302038,22.246380125321252
交,0.0001938881477185,0.16363705348715601,4.123301319276493,26.098432859371794
产,0.0002385262382244,0.19560654154956642,4.265061808286178,26.85948018810167
享,1.651335495399786e-05,0.01703348746045343,4.6439215973575045,21.353868307720788
亲,0.0001470592306848,0.15006812000873226,4.514998897973837,21.58483170376795
人,0.0150619323792683,0.939266985754541,0.5131192439167913,353.2128174281899
什,5.997387620108676e-05,0.060766995401953246,4.6486565117875,21.738980576333525
仅,0.0004053029076603,0.30277227134644186,3.8547165076069465,29.485496120284722
今,0.0002615299167672,0.20947516283528084,4.220789085760385,27.500061047911277
仍,0.0007038030220858,0.39129571417080705,3.391126420140323,39.61784561097305
从,0.0048745890245632,0.868800220158164,1.0185047304933588,123.58418647008975
他,0.0131175738357628,0.9223606344189055,0.6132998616058667,313.25468653192405
代,0.0001372005113093,0.12646610009834855,4.423748504324923,23.89606674859227
令,0.000369701976582,0.2745162030375742,4.001313606893129,29.663924574759108
以,0.0047650476981685,0.8489925558793899,1.1471087474317567,123.62553641664843
