target,prior,posterior_target,entropy,marginal_likelihood
came,0.0004372838798284,0.3538162101410705,3.692130701242218,27.222660086207778
Like,0.0035563910479721,0.8187817895968654,1.2917779821901398,95.67228627505636
liked,7.956906041182773e-05,0.10561949717291358,4.5029389643271625,16.593765681508078
culture,0.0001480676428533,0.1874642111153113,4.3327838685923155,17.397490706211343
traveling,2.573886128104341e-05,0.03261487971464304,4.641812018736863,17.38274531638519
around,0.0008150639405663,0.5363605773532039,2.857186178366179,33.47184481017813
herself,8.344372770144716e-05,0.11167329283173676,4.537068511515161,16.458459918222754
too,0.0012329744839467,0.5541619012490048,2.5050285927722276,49.007465571543065
What,0.0033211433911023,0.8288716729972961,1.2290619202959003,88.2561845058998
taught,6.628448684741822e-05,0.10845204822424169,4.486183765105577,13.462290534634867
mother,0.0002407828958549,0.2468587530078332,4.069251491864558,21.484335292555627
sons,4.3728387982847935e-05,0.04707012905355847,4.639712081288126,20.462698138564402
Despite,0.0001383809746292,0.1654862332817256,4.349148981821678,18.41871522408191
joy,4.9125245993389295e-05,0.05879534612318444,4.46977327112415,18.403761894143763
receiving,5.383019913078432e-05,0.06532243034995906,4.5968256183666,18.151330768460888
hoped,2.643076615418973e-05,0.03683748488479131,4.671695739712787,15.803911924132256
others,0.0003639419632749,0.3453188150023046,3.687888317152035,23.21435976581782
repeat,4.275972116044307e-05,0.05492154674101923,4.6042790357584416,17.14892590292867
what,0.0033211433911023,0.8276622980265623,1.2670824113823578,88.38514389043186
done,0.0005258477035912,0.4189172612287395,3.396148128542416,27.648816433240384
throw,9.354553884938356e-05,0.11977909536714512,4.493840153862989,17.20231402154912
bottles,2.144905106753617e-05,0.03145447725376624,4.6399571535980355,15.020017209587515
messages,4.801819819635517e-05,0.05015400988962683,4.6249586130009295,21.088467351421507
Today,0.0004912524599338,0.43539992662895166,3.3002952872609477,24.85199202747637
full,0.0004801819819635,0.4126416706334028,3.310288183252733,25.63171088553982
many,0.0011250373237359,0.5980386602392808,2.5658790776743916,41.436445127535315
rubbish,1.0254030220028584e-05,0.01606004565660726,4.691806427878157,14.063474707959685
more,0.0031689243190101,0.8088940631675756,1.3861879110270232,86.29090791651278
shouldn,2.961352857066284e-07,0.00040219073198050764,4.65195112942679,16.21820997498395
t,0.0003722448217527,0.2577702382464888,3.887058101813567,31.808318483181036
thrown,3.473362463194567e-05,0.046405989700338136,4.600452005674252,16.486212228755306
there,0.002822971882437,0.7981207220317948,1.4470573689749746,77.908130802451
will,0.0039023434845452,0.8529180235659031,1.0933103179017516,100.77737004848294
display,5.908867616669641e-05,0.08015938781578537,4.499822606628777,16.236584883072783
until,0.0005632105667411,0.4381387499220887,3.2866993394638104,28.31417738285541
beginning,0.0001383809746292,0.15684790974904336,4.3199353887676875,19.433117146406094
May,0.0013215383077094,0.6515927747054986,2.2712526412657903,44.67332889693906
experts,4.5804102602286914e-05,0.05332408640003219,4.537180542784579,18.920202245236798
attempt,9.797373003752004e-05,0.11168309784120269,4.513478768104186,19.322664352751477
decipher,1.909657449883865e-06,0.0024509285729481705,4.66067752540061,17.162068680389197
rest,0.0002352476568697,0.21998521599155726,4.17483388442422,23.55464863396884
text,0.0001411485941218,0.13902451732930216,4.401807694355553,22.362995679709513
clear,0.00024631813484,0.2491752809106331,4.089082668043503,21.773901294967192
happen,0.0002144905106753,0.22561125722262504,4.159436915886517,20.94074539923416
hopes,3.473362463194567e-05,0.04732766743084232,4.678201858021238,16.165153205641328
stay,0.0002961352857066,0.27005339313641896,3.9610175463793826,24.153792942556006
We,0.0048018198196355,0.8654689916603288,0.9873858830799782,122.20786767544504
want,0.0015221907209219,0.6834206094329098,2.104231022082474,49.059805023117086
make,0.0016605716955511,0.699549073549867,2.039757066021899,52.285861042274924
few,0.0005507562790244,0.40324933775782057,3.420977334261005,30.083655955044897
photos,9.354553884938356e-05,0.10992829524290068,4.475839177370187,18.743833033795532
available,0.0002643076615418,0.273361394476828,3.9926856763820258,21.296948961640233
put,0.0006324010540557,0.43249168449413644,3.302930450800405,32.20769481857273
give,0.0007098943998481,0.4672223702439036,3.1581983158545786,33.466857993157156
face,0.0003902343484545,0.32556652915141665,3.792551891709579,26.4016192039019
visitors,4.275972116044307e-05,0.05307617962636837,4.538520120795443,17.7451644441278
can,0.0039853720693228,0.8056919677568743,1.3708223253546405,108.95437099728704
Inky,5.507562790244771e-07,0.0008106567108988064,4.59393183535718,14.964675155476506
Octopus,3.985372069322849e-06,0.005073642578797896,4.616432452460492,17.301900991479872
Escapes,5.023229379042342e-06,0.0059485945535819405,4.60639200508053,18.60002208930514
Aquarium,5.023229379042342e-06,0.006180126448395419,4.72617314856042,17.903191952596934
An,0.0046911150399321,0.8535485552578933,1.0812464037623262,121.05777032842352
octopus,3.985372069322849e-06,0.004584747843024136,4.562675985420446,19.146889768012848
has,0.0032381148063248,0.7807801481735974,1.520963569729274,91.3499468294784
made,0.0011513297089154,0.6134054830785742,2.4916357889334932,41.34251347851317
brazen,1.7436002803287467e-06,0.002478475149697809,4.675796061982559,15.49555658815428
escape,6.047248591298907e-05,0.0732430752621082,4.566960520721498,18.18595324844973
National,0.0004483543577988,0.3882953661539526,3.5074365697990593,25.433375689815126
New,0.0024631813484009,0.7828344823532564,1.5443323279061445,69.30606780869357
Zealand,4.3728387982847935e-05,0.057781393524482486,4.610152102534098,16.669411784922225
breaking,7.610953604609609e-05,0.0955825690863414,4.510629731362545,17.53901478483594
its,0.0019096574498838,0.66963073292886,2.1419259220828457,62.81522402008992
tank,5.147772256208681e-05,0.06469878295424847,4.623956126642797,17.525403777844932
slithering,3.390333878417007e-07,0.0004699169920947666,4.621107900078285,15.89154562660861
meter,1.702085987939967e-05,0.021255238518911302,4.686315532289909,17.63844652217047
drainpipe,1.5221907209219217e-07,0.00019637721240979735,4.714413307657851,17.073509413909033
disappearing,5.507562790244771e-06,0.005740256366225254,4.650752685358741,21.133575867074132
In,0.0257388612810434,0.9654008944560444,0.3043032880054447,587.2546326193512
scenes,5.258477035912093e-05,0.06352043750814623,4.609364783010934,18.234393387079578
reminiscent,5.63210566741111e-06,0.006063635106929719,4.667107225513922,20.45891295374838
Finding,9.797373003752004e-05,0.139153753340408,4.440222496217426,15.508133712943911
Nemo,2.048038424513131e-06,0.0030543240017188666,4.688457042078729,14.769568742085452
common,0.0002186419399142,0.20124674743834994,4.215980061432719,23.930370414088905
dash,1.3838097462926564e-05,0.017626172776311462,4.666445948223569,17.292714890551437
lid,8.939410961050558e-06,0.012230731903012765,4.58010345085158,16.09908804482891
accidentally,2.297124178845809e-05,0.02682688794508214,4.63996949186708,18.86075166651827
left,0.000577048664204,0.434836536113242,3.336242680022566,29.230162620737627
slightly,7.777010774164726e-05,0.10940473386229296,4.472938712823268,15.657463416399965
ajar,5.147772256208681e-07,0.0006072103659861902,4.567924086191737,18.673467363601343
Staff,0.0001660571695551,0.20189578921882717,4.147163509197424,18.116537146911167
middle,0.0002089552716901,0.2526814105609143,4.078054796658144,18.21481894655242
night,0.0005632105667411,0.4419920435853942,3.273225344214362,28.067333934258386
aquarium,5.023229379042342e-06,0.00626411172203626,4.710043437481559,17.6631572051492
deserted,6.047248591298907e-06,0.007745953557878811,4.669363961577005,17.19601250558162
clambered,3.030543344380917e-07,0.00035098826461268023,4.5981453372627845,19.01834506870115
top,0.0005147772256208,0.35415226512322184,3.3261399366147493,32.01651964060407
glass,9.797373003752004e-05,0.11072051355008662,4.528445201622681,19.490652131818752
enclosure,5.63210566741111e-06,0.0066916449269019875,4.699642799011869,18.53884720291061
side,0.0004372838798284,0.34731914220701016,3.6399711999810385,27.73189626248656
floor,0.000120529828902,0.1466646556336712,4.427106517426546,18.10147197423556
Rob,3.099733831695549e-05,0.036291474790522894,4.378925196083994,18.813283728738607
Yarrell,0.0,0.0,4.638737885258632,14.448829535694202
national,0.0004483543577988,0.36451925730675444,3.571031530659341,27.09229136198179
manager,0.0001291094493291,0.13605945133775407,4.449858128011098,20.901340123548195
Napier,1.8681431574950856e-06,0.002699144907146384,4.575967766098734,15.24504714416064
Octopuses,3.722448217527245e-07,0.0003915769731995961,4.56322560712147,20.939019387769164
famous,9.57596344434518e-05,0.11781947174148924,4.52713718924844,17.902357576511957
artists,6.47622961264963e-05,0.08838418606437637,4.550943127014439,16.139589715567514
don,5.507562790244771e-05,0.05935437754463802,4.38487578802361,20.43861774489047
unhappy,1.5913812082365544e-05,0.019789419873419842,4.644004256672485,17.712749526731415
us,0.0015221907209219,0.5741466041488934,2.602583955770558,58.3970742059174
or,0.0048018198196355,0.8312859659075161,1.2199479088625307,127.23313558476858
lonely,2.4631813484009275e-05,0.03656227698623992,4.623468752082713,14.839114023827799
octopuses,3.722448217527245e-07,0.00039461597099110893,4.648915277432017,20.777764805203603
solitary,7.431058337591563e-06,0.010257068378049617,4.566838960829428,15.957771388406947
creatures,2.2417717889941028e-05,0.024175710544830628,4.634099160346695,20.424760438157872
such,0.0009575963444345,0.5634773159545158,2.7197585301349,37.43267480109361
curious,3.90234348454529e-05,0.05071358492147961,4.631445469302239,16.949074969755834
boy,0.0002048038424513,0.20832963278537966,4.174373685608322,21.6536878123616
know,0.0017436002803287,0.7160824127065194,1.9307703935326117,53.63258649143174
happening,8.731839499106661e-05,0.0948325881211228,4.537780339512901,20.281167883677696
outside,0.00024631813484,0.26657401000793235,4.026821505880381,20.352764215582766
That,0.014114859412185,0.9513724136684436,0.4122719698866015,326.791552471216
just,0.0037224482175272,0.827844185355925,1.2549009017680568,99.04324966787095
personality,4.9125245993389295e-05,0.05200179838938584,4.614952313150436,20.808040953362777
One,0.0040822387515633,0.8314318364564255,1.2188363213464144,108.14752128180741
theory,0.0001050311597436,0.12897653607575785,4.443468373549686,17.937101723079376
slid,4.912524599338929e-06,0.00645171302733479,4.536924813638836,16.771600750845135
journey,6.185629565928172e-05,0.07407187750000777,4.557902101528624,18.393965787251407
three,0.0008344372770144,0.5177679585729597,2.9390877512087297,35.497955861784796
four,0.0004691115039932,0.3784570269055322,3.5626216883570354,27.30262027671579
meters,2.2417717889941028e-05,0.02758523640198466,4.653344912593758,17.900266979944632
sensing,6.047248591298907e-06,0.008377765916757238,4.654535566950872,15.899168772728814
hand,0.0003556391047972,0.3380801751650515,3.720621513405398,23.17045823017244
led,0.0001785114572717,0.17521876557477262,4.234549731092198,22.440384708099515
directly,0.0001098744938556,0.14801948711798993,4.392901012666269,16.35019028746476
long,0.000893941096105,0.5502802447026055,2.792479799776373,35.78242752757789
