target,prior,posterior_target,entropy,marginal_likelihood
stay,0.0002961352857066,0.2570855341382641,4.0059104373302095,25.372153914127587
We,0.0048018198196355,0.8056275081175608,1.338487136073362,131.2853880289702
want,0.0015221907209219,0.6390285866548479,2.333521444034215,52.46789040075889
make,0.0016605716955511,0.6534136738818214,2.2463126254453494,55.97759446107927
few,0.0005507562790244,0.34303906097115633,3.6702383242992274,35.36394458071933
photos,9.354553884938356e-05,0.0991146015529982,4.478577919496566,20.788840185378124
available,0.0002643076615418,0.20965679504114204,4.141973199572935,27.76806573387413
put,0.0006324010540557,0.39474472149100054,3.4459748396725898,35.28751475926996
give,0.0007098943998481,0.45340372313837357,3.1361130469244607,34.486846750940664
face,0.0003902343484545,0.2679339093745899,3.9697388442515726,32.08061102924698
visitors,4.275972116044307e-05,0.04303849587355492,4.515885296752666,21.8837930187679
can,0.0039853720693228,0.7989529701486391,1.418772692326865,109.87337783872965
Inky,5.507562790244771e-07,0.0006418320556540705,4.591155908585931,18.90091688992557
Octopus,3.985372069322849e-06,0.0043776393071133434,4.635983393433057,20.0527397087914
Escapes,5.023229379042342e-06,0.004970476482994718,4.596742708071958,22.260238123142916
Aquarium,5.023229379042342e-06,0.005032199094643216,4.604211092709541,21.98720440427825
An,0.0046911150399321,0.8169803834058765,1.3119857469167315,126.47633537515915
octopus,3.985372069322849e-06,0.004585945802894606,4.597189083357895,19.141888137690067
has,0.0032381148063248,0.7416721883302599,1.7311505681693484,96.16677845470235
made,0.0011513297089154,0.5683578170009136,2.686077121988182,44.61929385573854
brazen,1.7436002803287467e-06,0.0020065039287970967,4.59066596190108,19.14043196391877
escape,6.047248591298907e-05,0.067601592138614,4.578678300976517,19.703606089013245
National,0.0004483543577988,0.3164138239289972,3.7574303263483824,31.211221442157616
New,0.0024631813484009,0.7282343231869843,1.838641666105498,74.50236550169792
Zealand,4.3728387982847935e-05,0.044250790083563064,4.620464711341236,21.76643265232931
breaking,7.610953604609609e-05,0.08055420347358197,4.536527217783933,20.811131140136386
its,0.0019096574498838,0.6307856445105324,2.3313175552402483,66.68351581194078
tank,5.147772256208681e-05,0.047707755687491124,4.597141023375597,23.767043300795102
slithering,3.390333878417007e-07,0.0003944511316794813,4.608033308844156,18.93189477945442
meter,1.702085987939967e-05,0.01702938186908,4.57148832016663,22.015443121427232
drainpipe,1.5221907209219217e-07,0.00016705400983585842,4.652505070190493,20.070444211726993
disappearing,5.507562790244771e-06,0.005730134808261481,4.63898212625804,21.170905654291705
In,0.0257388612810434,0.9553814737752109,0.38189130552275347,593.413377971332
scenes,5.258477035912093e-05,0.056233032166121105,4.560136643472898,20.597442482227766
reminiscent,5.63210566741111e-06,0.004752718579908389,4.639895421457867,26.10198368580012
Finding,9.797373003752004e-05,0.11980032396603928,4.476210493706221,18.01343220134206
Nemo,2.048038424513131e-06,0.0025346355636773317,4.626543023914281,17.797843978224524
common,0.0002186419399142,0.18066012986102772,4.21539471701594,26.657288548031797
dash,1.3838097462926564e-05,0.013481203408173563,4.621928184392516,22.609582483382212
lid,8.939410961050558e-06,0.00808156407949726,4.501468911918028,24.36454476168051
